Curated Document;Sample Id;Document Id;Document title (sv);Document title (en);Req ID;Section titles (sv);Section titles (en);Requirement text (sv);Requirement text (en);Advice (sv);Advice (en);Span;SB11 table;SB11 code;SB11 en_name;SB11 sv_name;CoClass table;CoClass code;CoClass en_name;CoClass sv_name
./data/after_check_20220412/B_3rd.tsv;71;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K126200;14 Signalställverk mod 85# installation av skåp# kurar och kiosker# 14.3  Utförande skydd mot EMI# 14.3.1   Byggnaden;14 Signal box mod 85# installation of cabinets# shelters and kiosks# 14.3 Performance protection against EMI# 14.3.1 Building;Följande krav ställs på installationsutrymmen, dvs teknikhus, skåp, kur och kiosk;The following requirements are set for installation spaces, i.e. technical housing, cabinets, shelter and kiosk;;;technical housing;Landskapsinformation;JVGTEB;Technical building;Teknikhus;DCAT;z;No Available Code;ingen tillgänglig kod
./data/after_check_20220412/B_3rd.tsv;71;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K126200;14 Signalställverk mod 85# installation av skåp# kurar och kiosker# 14.3  Utförande skydd mot EMI# 14.3.1   Byggnaden;14 Signal box mod 85# installation of cabinets# shelters and kiosks# 14.3 Performance protection against EMI# 14.3.1 Building;Följande krav ställs på installationsutrymmen, dvs teknikhus, skåp, kur och kiosk;The following requirements are set for installation spaces, i.e. technical housing, cabinets, shelter and kiosk;;;cabinets;Byggdelar#Byggdelar;62KB#62KB;Switchgear and control gear#Switchgear and control gear;Kopplingsutrustningar#Kopplingsutrustningar;Grundfunktioner-och-Komponenter#Grundfunktioner-och-Komponenter;UCA#UCA;Appliance cabinet#Appliance cabinet;Apparatskåp#Apparatskåp
./data/after_check_20220412/B_3rd.tsv;71;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K126200;14 Signalställverk mod 85# installation av skåp# kurar och kiosker# 14.3  Utförande skydd mot EMI# 14.3.1   Byggnaden;14 Signal box mod 85# installation of cabinets# shelters and kiosks# 14.3 Performance protection against EMI# 14.3.1 Building;Följande krav ställs på installationsutrymmen, dvs teknikhus, skåp, kur och kiosk;The following requirements are set for installation spaces, i.e. technical housing, cabinets, shelter and kiosk;;;shelter;Landskapsinformation#DCAT;JVGTEB#z;Technical building#No Available Code;Teknikhus#ingen tillgänglig kod;Grundfunktioner-och-Komponenter#DCAT;FSD#z;shelter#No Available Code;Väderskydd#ingen tillgänglig kod
./data/after_check_20220412/B_3rd.tsv;71;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K126200;14 Signalställverk mod 85# installation av skåp# kurar och kiosker# 14.3  Utförande skydd mot EMI# 14.3.1   Byggnaden;14 Signal box mod 85# installation of cabinets# shelters and kiosks# 14.3 Performance protection against EMI# 14.3.1 Building;Följande krav ställs på installationsutrymmen, dvs teknikhus, skåp, kur och kiosk;The following requirements are set for installation spaces, i.e. technical housing, cabinets, shelter and kiosk;;;kiosk;Landskapsinformation#Landskapsinformation;JVGKIO#JVGKIO;Kiosk#Kiosk;Kiosk#Kiosk;Grundfunktioner-och-Komponenter#DCAT;FSD#z;shelter#No Available Code;Väderskydd#ingen tillgänglig kod
./data/after_check_20220412/B_3rd.tsv;71;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K126200;14 Signalställverk mod 85# installation av skåp# kurar och kiosker# 14.3  Utförande skydd mot EMI# 14.3.1   Byggnaden;14 Signal box mod 85# installation of cabinets# shelters and kiosks# 14.3 Performance protection against EMI# 14.3.1 Building;Följande krav ställs på installationsutrymmen, dvs teknikhus, skåp, kur och kiosk;The following requirements are set for installation spaces, i.e. technical housing, cabinets, shelter and kiosk;;;technical building;Landskapsinformation;JVGTEB;Technical building;Teknikhus;DCAT;z;No Available Code;ingen tillgänglig kod
./data/after_check_20220412/B_3rd.tsv;73;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K126366;16 Siemens S7 300 manöversystem# 16.2  Installation# drift och underhåll# 16.2.2 Felsökning# 16.2.2.5 Utgångskort och reläkort;16 Siemens S7 300 manoeuvring system# 16.2 Installation# operation and maintenance# 16.2.2 Troubleshooting# 16.2.2.5 Output cards and relay cards;Utgångs- och reläenheterna SM-322 har en lysdiod för varje utgång som ska lysa när utgången aktiveras.;The SM-322 output and relay devices have a LED for each output that should light up when the output is activated.;;;relay devices;Byggdelar;62E;Relays and protection, measuring and monitoring devices;Reläer och skydd samt apparater för mätning och övervakning;Grundfunktioner-och-Komponenter;KEA;relay;Relä
./data/after_check_20220412/B_3rd.tsv;74;TRVINFRA-00008;Ban- och stationsutformning / Personskydd mot järnväg;Track and station design / Personal protection against rail;K29206;5 Dimensionering och utformning# 5.1 Allmänt;5 Dimensioning and design# 5.1 General;Fundament ska dimensioneras så att det klarar alla förekommande belastningsfall från stolpe, utan att det uppstår kvarstående förflyttning, deformation eller sprickor.;Foundations shall be designed to withstand all applicable load cases from the column, without residual displacement, deformation or cracking.;;;Foundations;Byggdelar#Landskapsinformation;15BT#BYGFUN;Foundations in basic construction#Foundation;Fundament i grundkonstruktion#Fundament;Tillgångssystem#Konstruktiva-system;1ACA#AB;Foundation#Foundation construction;Grundläggning#Grundkonstruktion
./data/after_check_20220412/B_3rd.tsv;74;TRVINFRA-00008;Ban- och stationsutformning / Personskydd mot järnväg;Track and station design / Personal protection against rail;K29206;5 Dimensionering och utformning# 5.1 Allmänt;5 Dimensioning and design# 5.1 General;Fundament ska dimensioneras så att det klarar alla förekommande belastningsfall från stolpe, utan att det uppstår kvarstående förflyttning, deformation eller sprickor.;Foundations shall be designed to withstand all applicable load cases from the column, without residual displacement, deformation or cracking.;Om lysdioden för aktiv utgång lyser men önskad funktion uteblir eller om alla lysdioder är släckta kan detta beror på att spänningsmatning saknas eller att utgångskortet är trasigt.Om lysdioderna lyser svagare eller flimrar för vissa ingångar kan detta bero på att utgången är överbelastad eller att det finns ett jordfel i berörd krets. Utgångsenheten kan också vara trasig.;If the LED for the active output is lit but the desired function is not available or if all LEDs are off, this may be due to a lack of power supply or that the output card is broken., If the LEDs are dimmer or flicker for some inputs, this may be due to that the output is overloaded or that there is an earth fault in the circuit concerned. The output device may also be faulty.;column;Byggdelar#Landskapsinformation;15BF#ANLSPE;Pillar posts in base structure#Pillar;Pelarholkar i grundkonstruktion#Stolpe;Grundfunktioner-och-Komponenter;UFB;Pillar;Pelare
./data/after_check_20220412/B_3rd.tsv;75;TRVINFRA-00008;Ban- och stationsutformning / Personskydd mot järnväg;Track and station design / Personal protection against rail;K29212;5 Dimensionering och utformning# 5.2 Personskydd mot trafikplats med godshantering# 5.2.1 Stängsel;5 Dimensioning and design# 5.2 Personal protection against interchange with goods handling# 5.2.1 Fences;Stängsel ska utföras med rak stolptopp med taggtråd där det är utrymmesbrist, istället för vinklad stolptopp.;Fences should be constructed with a straight post top with barbed wire where there is a lack of space, instead of an angled post top.;;;Fences;Byggdelar;32QDB;Fencing for people;Personstängsel;Grundfunktioner-och-Komponenter;RUA;fence;Barriär
./data/after_check_20220412/B_3rd.tsv;82;TRVINFRA-00018;Banöverbyggnad / Spårkomponenter;Superstructure / Track components;K37522;8 Bladskarv# 8.2 Bro och landfäste;8 Blade joint# 8.2 Bridge and landing stage;Rörelse i bladskarv på grund av temperaturändring i bro får inte överstiga ±20 mm.;Movement in the blade joint due to temperature change in the bridge must not exceed ±20 mm.;;;joint;Byggdelar;33BCD;Rail joints;Rälsskarvar;Grundfunktioner-och-Komponenter;URB;joint;Skarv
./data/after_check_20220412/B_3rd.tsv;82;TRVINFRA-00018;Banöverbyggnad / Spårkomponenter;Superstructure / Track components;K37522;8 Bladskarv# 8.2 Bro och landfäste;8 Blade joint# 8.2 Bridge and landing stage;Rörelse i bladskarv på grund av temperaturändring i bro får inte överstiga ±20 mm.;Movement in the blade joint due to temperature change in the bridge must not exceed ±20 mm.;;;bridge;Landskapsinformation;BYGBRO;Bridge;Bro;Tillgångssystem;1C;Bridge structure;Brokonstruktion
./data/after_check_20220412/B_4th.tsv;105;TRVINFRA-00009;Ban- och stationsutformning / Ren- och viltstängsel;Track and station design / Reindeer and game fencing;K29711;5 Arbetsmetodik för projektering# 5.1 Stängselavslut och stängselbörjan# 5.1.7 Grind och passage;5 Work methodology for design# 5.1 Fence end and fence start# 5.1.7 Gate and passage;Självstängande grind ska utformas så att snö och is inte förhindrar självstängande, funktion.;Self-closing gates must be designed so that snow and ice do not prevent self-closing, feature.;;;Requirement text ( en ) :;Byggdelar;32QDC;Fencing for game and animals;Viltstängsel;Grundfunktioner-och-Komponenter#Grundfunktioner-och-Komponenter;RUA#FQ;fence#preventive protecting object ;Barriär#Förebyggande skyddande objekt
./data/after_check_20220412/B_4th.tsv;105;TRVINFRA-00009;Ban- och stationsutformning / Ren- och viltstängsel;Track and station design / Reindeer and game fencing;K29711;5 Arbetsmetodik för projektering# 5.1 Stängselavslut och stängselbörjan# 5.1.7 Grind och passage;5 Work methodology for design# 5.1 Fence end and fence start# 5.1.7 Gate and passage;Självstängande grind ska utformas så att snö och is inte förhindrar självstängande, funktion.;Self-closing gates must be designed so that snow and ice do not prevent self-closing, feature.;;;gates;Byggdelar;32QG;Gates, gateways etc.;Grindar, portar o d;Tillgångssystem#Grundfunktioner-och-Komponenter;3SCA#QQ;Equipment for protection and access#space access object;Skydds- och tillträdesanordningar#Objekt för tillträde till utrymme
./data/after_check_20220412/B_4th.tsv;107;TRVINFRA-00009;Ban- och stationsutformning / Ren- och viltstängsel;Track and station design / Reindeer and game fencing;K29751;6 Material# 6.1 Nät och monteringsdetaljer;6 Material# 6.1 Mesh and mounting details;Korrosionsskydd ska finnas på följande detaljer;Corrosion protection must be provided on the following details;;;Corrosion protection;DCAT;z;No Available Code;ingen tillgänglig kod;Grundfunktioner-och-Komponenter;FSF;corrosion protection;Korrosionsskydd
./data/after_check_20220412/B_4th.tsv;107;TRVINFRA-00009;Ban- och stationsutformning / Ren- och viltstängsel;Track and station design / Reindeer and game fencing;K29751;6 Material# 6.1 Nät och monteringsdetaljer;6 Material# 6.1 Mesh and mounting details;Korrosionsskydd ska finnas på följande detaljer;Corrosion protection must be provided on the following details;;;game fencing;Byggdelar;32QDC;Fencing for game and animals;Viltstängsel;Grundfunktioner-och-Komponenter;RUA;fence;Barriär
./data/after_check_20220412/B_4th.tsv;108;TRVINFRA-00009;Ban- och stationsutformning / Ren- och viltstängsel;Track and station design / Reindeer and game fencing;K29796;7 Uppsättning och montering# 7.3 Stolpe;7 Installation and assembly# 7.3 Post;Stolpe som placeras i svag kurvatur < 2° från den räta linjen, ska luta 3,5° (±1,5°) ut från, kurva., Undantag gäller för stolpe som placeras i sankmark. Stolpe ska då placeras i lod med, avvikelse från lodlinjen med högst 1,5° (0,05 m på 2 m), se figur K7.3.;Post placed in slight curvature <2 ° from the straight line, shall be inclined 3,5 ° (± 1,5 °) out from curve., Exceptions apply to posts that are placed in swamps. Posts must then be placed with, deviation from the vertical by a maximum of 1.5 ° (0.05 m at 2 m), see figure K7.3.;;;Requirement text ( en );Byggdelar;32QDC;Fencing for game and animals;Viltstängsel;Grundfunktioner-och-Komponenter#Grundfunktioner-och-Komponenter;FQ#RUA;preventive protecting object #fence;Förebyggande skyddande objekt#Barriär
